timestamps,TP9,AF7,AF8,TP10,Right AUX
1718676103.562,-29.785,-54.688,-118.652,28.320,0.000
1718676103.566,2.930,-17.090,106.934,-20.996,0.000
1718676103.570,-3.418,-20.996,71.289,-58.594,0.000
1718676103.574,-30.762,-40.527,-77.637,-54.688,0.000
1718676103.578,-39.062,-23.926,60.059,0.000,0.000
1718676103.581,-22.949,-23.926,74.707,24.902,0.000
1718676103.585,1.465,-27.344,18.555,-14.160,0.000
1718676103.589,1.953,-44.922,-224.609,-53.711,0.000
1718676103.593,-17.090,-48.340,-243.652,-49.805,0.000
1718676103.597,-41.992,3.418,124.023,-7.812,0.000
1718676103.601,-38.086,1.953,130.371,26.367,0.000
1718676103.605,-5.371,-27.344,9.766,-10.254,0.000
1718676103.607,6.836,-19.531,42.969,-68.848,0.000
1718676103.611,-28.320,-12.207,66.895,-52.734,0.000
1718676103.615,-64.453,-13.184,75.195,6.348,0.000
1718676103.619,-44.922,-16.113,81.543,35.645,0.000
1718676103.623,0.488,-7.812,156.250,20.508,0.000
1718676103.627,6.348,-27.344,-5.859,-37.109,0.000
1718676103.631,-15.625,-45.898,-252.441,-55.664,0.000
1718676103.635,-38.574,-58.594,-321.289,0.000,0.000
1718676103.638,-38.574,-10.254,68.848,33.203,0.000
1718676103.642,-9.766,2.930,174.805,2.441,0.000
1718676103.646,13.184,-23.926,-19.043,-53.711,0.000
1718676103.650,-10.254,-29.785,-121.094,-79.102,0.000
1718676103.654,-18.555,-22.949,12.207,-33.691,0.000
1718676103.658,20.020,-6.348,191.895,29.785,0.000
1718676103.662,15.625,-16.113,150.391,22.461,0.000
1718676103.666,-41.504,-30.273,97.656,-47.363,0.000
1718676103.670,-69.824,-39.062,-148.926,-102.051,0.000
1718676103.674,-32.715,-45.410,-328.613,-58.594,0.000
1718676103.678,23.438,-29.785,-44.434,45.410,0.000
1718676103.682,20.996,-10.742,130.859,47.363,0.000
1718676103.686,-39.551,-5.371,146.484,-46.387,0.000
1718676103.689,-83.496,-35.645,-226.074,-113.770,0.000
1718676103.693,-61.523,-57.617,-508.301,-83.008,0.000
1718676103.697,15.137,-23.926,-132.324,20.020,0.000
1718676103.701,31.738,16.113,280.762,42.969,0.000
1718676103.705,-34.180,-1.953,152.832,-37.598,0.000
1718676103.709,-97.656,-59.570,-413.086,-130.371,0.000
1718676103.713,-72.754,-51.758,-486.328,-96.680,0.000
1718676103.717,9.766,0.977,0.488,24.414,0.000
1718676103.721,34.668,3.906,223.633,69.336,0.000
1718676103.725,-16.602,-49.316,-158.203,-5.371,0.000
1718676103.729,-91.309,-57.129,-433.105,-122.070,0.000
1718676103.732,-77.637,-37.109,-445.801,-99.121,0.000
1718676103.736,-2.441,-16.113,-137.207,16.602,0.000
1718676103.740,17.578,9.277,295.410,57.129,0.000
1718676103.744,-34.668,-8.301,247.559,-8.301,0.000
1718676103.749,-111.328,-59.570,-305.176,-124.512,0.000
1718676103.753,-107.422,-77.637,-639.648,-126.465,0.000
1718676103.756,-26.367,-46.875,-315.918,-5.859,0.000
1718676103.760,14.648,11.230,253.906,73.730,0.000
1718676103.764,-23.438,9.277,261.230,16.602,0.000
1718676103.768,-88.867,-70.312,-427.734,-99.609,0.000
1718676103.772,-104.004,-89.355,-684.082,-118.164,0.000
1718676103.776,-44.434,-20.508,-210.938,-17.578,0.000
1718676103.780,22.949,26.367,242.676,77.637,0.000
1718676103.784,-4.883,-5.371,163.086,35.156,0.000
1718676103.788,-89.844,-62.012,-350.098,-94.727,0.000
1718676103.792,-107.422,-77.148,-645.020,-128.418,0.000
1718676103.796,-47.363,-40.527,-360.840,-36.621,0.000
1718676103.800,23.438,-15.137,20.508,75.684,0.000
1718676103.804,3.418,6.836,254.883,58.105,0.000
1718676103.808,-79.102,-23.438,-89.844,-86.426,0.000
1718676103.812,-113.770,-76.660,-563.965,-157.227,0.000
1718676103.816,-58.105,-64.941,-459.473,-64.941,0.000
1718676103.820,20.508,-6.836,98.145,53.711,0.000
1718676103.824,5.859,20.508,331.055,33.691,0.000
1718676103.827,-72.266,-23.926,-48.340,-80.566,0.000
1718676103.831,-114.746,-78.613,-518.066,-125.977,0.000
1718676103.835,-67.871,-41.504,-363.281,-56.641,0.000
1718676103.839,17.090,20.996,195.312,54.688,0.000
1718676103.843,18.066,19.043,338.867,59.082,0.000
1718676103.847,-59.082,-24.414,64.453,-60.059,0.000
1718676103.851,-123.047,-52.246,-380.859,-143.066,0.000
1718676103.855,-78.125,-41.504,-393.066,-84.473,0.000
1718676103.859,15.137,-2.441,64.941,42.480,0.000
1718676103.863,17.578,8.301,266.113,51.270,0.000
1718676103.867,-56.641,-5.371,133.301,-65.430,0.000
1718676103.871,-113.770,-40.039,-324.219,-158.691,0.000
1718676103.875,-84.473,-77.148,-621.582,-105.469,0.000
1718676103.879,-2.930,-30.762,-176.270,18.555,0.000
1718676103.882,21.484,39.062,382.812,45.898,0.000
1718676103.886,-39.062,-4.883,165.039,-38.574,0.000
1718676103.891,-110.840,-67.383,-463.867,-150.879,0.000
1718676103.895,-102.539,-57.617,-441.895,-138.672,0.000
1718676103.898,-13.184,3.418,143.555,-13.184,0.000
1718676103.902,30.273,26.855,396.973,38.086,0.000
1718676103.906,-38.086,-21.484,77.637,-59.082,0.000
1718676103.910,-104.980,-70.801,-416.016,-157.715,0.000
1718676103.914,-100.586,-62.988,-467.773,-138.184,0.000
1718676103.918,-32.715,-17.578,-51.270,-22.461,0.000
1718676103.922,24.902,-21.484,166.016,65.430,0.000
1718676103.926,-22.949,-5.859,270.508,0.000,0.000
1718676103.930,-110.840,-43.945,-190.430,-129.883,0.000
1718676103.934,-108.398,-76.172,-544.434,-136.719,0.000
1718676103.938,0.000,-20.996,-90.332,-24.414,0.000
1718676103.942,0.000,27.832,404.785,58.105,0.000
1718676103.946,0.000,24.902,370.605,1.465,0.000
1718676103.950,0.000,-36.621,-167.969,-119.629,0.000
1718676103.954,0.000,-64.941,-456.543,-129.395,0.000
1718676103.958,0.000,-37.109,-240.234,-8.789,0.000
1718676103.962,0.000,19.043,268.066,72.266,0.000
1718676103.966,0.000,2.441,264.648,24.414,0.000
1718676103.970,0.000,-58.594,-189.941,-89.844,0.000
1718676103.973,0.000,-44.434,-355.957,-139.160,0.000
1718676103.977,0.000,-27.832,-253.906,-46.387,0.000
1718676103.981,0.000,1.465,199.219,60.059,0.000
1718676103.985,-25.391,20.996,383.301,31.250,0.000
1718676103.989,36.621,-27.832,-43.945,-87.402,0.000
1718676103.993,1.953,-67.383,-435.059,-142.578,0.000
1718676103.997,-83.496,-49.316,-318.848,-73.730,0.000
1718676104.000,-95.215,20.996,245.117,56.152,0.000
1718676104.004,-34.180,24.902,347.656,48.340,0.000
1718676104.008,32.227,-41.016,-49.805,-73.730,0.000
1718676104.012,14.648,-81.055,-459.961,-136.230,0.000
1718676104.016,-76.660,-37.598,-307.129,-68.359,0.000
1718676104.020,-102.539,20.508,229.980,69.336,0.000
1718676104.024,-33.203,18.555,385.742,81.055,0.000
1718676104.028,35.156,-19.531,145.020,-35.156,0.000
1718676104.032,-113.770,-54.199,-336.426,-138.672,0.000
1718676104.036,-74.219,-46.387,-373.535,-97.168,0.000
1718676104.040,21.973,-13.184,98.633,45.898,0.000
1718676104.043,34.180,-5.859,285.156,79.102,0.000
1718676104.047,-40.527,-11.230,141.602,-38.574,0.000
1718676104.051,-106.934,-61.523,-394.531,-145.020,0.000
1718676104.055,-81.543,-77.148,-565.430,-93.262,0.000
1718676104.059,12.695,-6.836,-29.297,50.293,0.000
1718676104.063,52.246,46.387,426.758,102.539,0.000
1718676104.067,-2.930,16.602,288.574,10.254,0.000
1718676104.071,-98.145,-80.078,-479.980,-107.422,0.000
1718676104.075,-96.191,-88.379,-585.449,-83.984,0.000
1718676104.079,0.000,6.348,78.125,45.410,0.000
1718676104.082,0.000,38.086,395.996,108.398,0.000
1718676104.086,0.000,-10.742,191.406,29.785,0.000
1718676104.090,0.000,-56.641,-245.117,-107.910,0.000
1718676104.094,0.000,-57.617,-427.734,-106.445,0.000
1718676104.098,0.000,-38.086,-191.406,26.367,0.000
1718676104.102,0.000,-32.227,59.082,108.398,0.000
1718676104.106,0.000,-1.953,215.332,44.922,0.000
1718676104.110,0.000,-20.508,-112.793,-97.168,0.000
1718676104.114,0.000,-65.430,-512.207,-108.398,0.000
1718676104.118,0.000,-27.832,-164.062,21.973,0.000
1718676104.122,0.000,40.039,390.137,109.375,0.000
1718676104.125,4.395,33.203,369.629,36.621,0.000
1718676104.129,-81.055,-32.715,-168.945,-125.488,0.000
1718676104.133,-92.773,-58.594,-509.277,-155.762,0.000
1718676104.137,-30.273,-17.090,-210.449,-32.715,0.000
1718676104.141,32.715,34.180,324.219,73.730,0.000
1718676104.145,13.672,8.789,268.066,39.062,0.000
1718676104.149,-77.148,-42.480,-193.359,-85.938,0.000
1718676104.153,-104.004,-52.734,-469.727,-136.230,0.000
1718676104.157,-36.133,-28.320,-294.434,-45.410,0.000
1718676104.160,40.527,-2.930,182.129,77.637,0.000
1718676104.164,21.973,-0.488,311.035,51.270,0.000
1718676104.168,-72.266,-28.809,-63.477,-85.938,0.000
1718676104.173,-115.234,-64.941,-499.023,-156.250,0.000
1718676104.177,-61.035,-55.664,-485.352,-79.590,0.000
1718676104.181,21.973,11.719,173.340,60.059,0.000
1718676104.185,20.996,36.621,427.734,59.570,0.000
1718676104.189,-63.965,-21.484,60.059,-60.547,0.000
1718676104.193,-120.117,-95.215,-525.391,-142.090,0.000
1718676104.197,-75.684,-67.383,-443.848,-83.496,0.000
1718676104.201,11.230,20.020,247.559,49.316,0.000
1718676104.204,26.367,23.438,358.887,71.777,0.000
1718676104.208,-46.875,-55.176,-175.293,-16.113,0.000
1718676104.212,-122.070,-65.430,-446.777,-134.766,0.000
1718676104.216,-78.613,-53.711,-445.312,-102.539,0.000
1718676104.220,19.531,-20.996,-47.363,52.246,0.000
1718676104.224,32.715,24.902,405.273,92.773,0.000
1718676104.228,-31.250,-0.488,242.676,-13.184,0.000
1718676104.232,-94.727,-53.223,-339.355,-133.301,0.000
1718676104.236,-72.754,-68.359,-555.176,-93.750,0.000
1718676104.240,12.695,-26.367,-120.117,45.898,0.000
1718676104.244,52.246,31.250,346.680,84.961,0.000
1718676104.248,-4.395,20.508,273.438,-5.371,0.000
1718676104.252,-85.938,-60.547,-418.457,-119.629,0.000
1718676104.256,-76.660,-60.547,-535.156,-120.605,0.000
1718676104.260,10.742,-1.465,-33.691,8.301,0.000
1718676104.263,46.387,18.555,285.645,98.633,0.000
1718676104.268,-9.277,-10.742,192.383,28.809,0.000
1718676104.272,-101.562,-51.270,-261.230,-107.422,0.000
1718676104.275,-100.098,-65.430,-521.484,-111.816,0.000
1718676104.279,-5.859,-22.461,-146.973,1.465,0.000
1718676104.283,55.176,-7.324,175.293,75.684,0.000
1718676104.287,13.672,-9.277,204.590,20.508,0.000
1718676104.291,-83.984,-27.832,-137.695,-117.676,0.000
1718676104.295,-92.285,-63.965,-502.441,-143.066,0.000
1718676104.299,-3.906,-70.801,-416.992,-25.879,0.000
1718676104.303,47.363,17.578,263.184,67.383,0.000
1718676104.307,6.348,40.527,431.641,21.484,0.000
1718676104.311,-69.824,-33.203,-150.391,-103.516,0.000
1718676104.315,-94.238,-68.848,-507.324,-140.137,0.000
1718676104.319,-31.250,-36.133,-201.172,-36.133,0.000
1718676104.322,43.457,24.902,340.332,83.496,0.000
1718676104.326,17.578,8.301,342.773,49.805,0.000
1718676104.330,-72.266,-42.480,-59.082,-80.566,0.000
1718676104.334,-107.422,-76.172,-527.832,-143.555,0.000
1718676104.338,-41.504,-53.223,-388.184,-59.570,0.000
1718676104.342,44.922,-9.277,157.715,82.031,0.000
1718676104.346,30.762,1.953,288.086,67.383,0.000
1718676104.350,-55.176,0.977,93.750,-75.195,0.000
1718676104.354,-105.957,-59.082,-440.430,-163.086,0.000
1718676104.358,-70.312,-68.848,-507.324,-89.844,0.000
1718676104.361,15.137,5.859,209.961,51.758,0.000
1718676104.365,19.043,28.320,442.383,55.176,0.000
1718676104.369,-57.129,-21.484,86.914,-52.734,0.000
1718676104.373,-117.188,-79.102,-436.523,-140.137,0.000
1718676104.377,-85.449,-65.430,-435.059,-91.797,0.000
1718676104.381,13.672,-13.672,61.523,52.246,0.000
1718676104.385,38.574,4.883,293.945,75.684,0.000
1718676104.389,-46.387,-41.504,-13.672,-44.922,0.000
1718676104.393,-120.605,-72.266,-433.105,-150.391,0.000
1718676104.397,-86.426,-50.781,-358.887,-94.727,0.000
1718676104.401,6.836,-21.973,95.215,37.598,0.000
1718676104.404,35.156,-16.113,226.074,72.266,0.000
1718676104.408,-31.250,-0.488,241.699,-22.461,0.000
1718676104.412,-112.793,-44.434,-254.395,-142.090,0.000
1718676104.416,-96.191,-74.707,-545.410,-114.258,0.000
1718676104.420,-4.883,-16.602,-29.297,30.273,0.000
1718676104.424,24.414,24.414,408.203,80.566,0.000
1718676104.428,-28.809,-6.348,245.605,-10.254,0.000
1718676104.432,-93.262,-81.543,-430.664,-120.605,0.000
1718676104.436,-79.102,-98.633,-715.332,-107.910,0.000
1718676104.440,-11.719,2.441,-83.984,10.254,0.000
1718676104.443,47.852,50.781,388.184,90.820,0.000
1718676104.447,19.043,2.441,226.562,17.090,0.000
1718676104.451,-84.961,-56.641,-322.266,-127.441,0.000
1718676104.455,0.000,-54.199,-497.559,-142.090,0.000
1718676104.459,0.000,-18.066,-121.094,-9.766,0.000
1718676104.463,0.000,8.301,232.910,89.355,0.000
1718676104.467,0.000,18.555,327.637,24.414,0.000
1718676104.471,0.000,-25.391,-79.102,-105.957,0.000
1718676104.475,0.000,-86.914,-584.961,-133.789,0.000
1718676104.478,0.000,-76.172,-470.215,-35.156,0.000
1718676104.482,0.000,21.973,256.348,88.867,0.000
1718676104.486,0.000,43.945,447.266,55.176,0.000
1718676104.490,0.000,-38.086,-113.281,-109.375,0.000
1718676104.494,0.000,-85.938,-502.930,-164.062,0.000
1718676104.498,0.000,-35.156,-223.633,-52.734,0.000
1718676104.502,44.922,14.648,298.340,59.082,0.000
1718676104.506,20.020,0.488,340.820,31.738,0.000
1718676104.510,-65.430,-34.180,38.574,-71.777,0.000
1718676104.513,-104.492,-55.176,-378.418,-139.648,0.000
1718676104.517,-45.898,-42.969,-328.613,-60.547,0.000
1718676104.521,43.457,-8.789,155.273,75.684,0.000
1718676104.525,36.621,5.371,322.754,68.359,0.000
1718676104.529,-59.082,-17.578,133.789,-58.105,0.000
1718676104.533,-113.770,-62.500,-358.887,-145.996,0.000
1718676104.537,-53.223,-73.242,-524.902,-78.125,0.000
1718676104.541,39.551,-12.207,30.762,70.312,0.000
1718676104.545,38.574,29.297,406.738,83.496,0.000
1718676104.549,-40.039,-2.441,163.086,-34.180,0.000
1718676104.553,-95.703,-59.082,-527.832,-141.113,0.000
1718676104.557,-65.430,-48.828,-475.586,-98.633,0.000
1718676104.561,27.344,3.906,174.805,57.129,0.000
1718676104.565,62.500,14.160,299.316,77.637,0.000
1718676104.568,-16.113,-31.738,4.883,-7.324,0.000
1718676104.572,-93.262,-67.871,-393.066,-125.488,0.000
1718676104.576,-65.430,-44.922,-400.391,-116.211,0.000
1718676104.580,18.555,-13.672,12.207,19.531,0.000
1718676104.584,52.734,-19.043,206.543,84.961,0.000
1718676104.588,-6.836,0.977,264.648,-3.906,0.000
1718676104.592,-90.820,-34.668,-208.496,-115.723,0.000
1718676104.596,-70.801,-68.848,-530.762,-84.961,0.000
1718676104.600,22.461,-18.066,-73.730,28.809,0.000
1718676104.604,66.406,32.227,421.387,80.566,0.000
1718676104.608,6.348,3.906,353.516,16.602,0.000
1718676104.612,-75.195,-72.266,-268.066,-96.680,0.000
1718676104.616,-73.730,-81.543,-591.309,-111.328,0.000
1718676104.620,8.789,-21.973,-155.273,6.348,0.000
1718676104.623,71.777,25.391,349.609,114.746,0.000
1718676104.627,21.484,-3.418,217.285,50.781,0.000
1718676104.631,-69.336,-59.082,-289.551,-76.172,0.000
1718676104.635,-74.219,-58.105,-480.469,-100.586,0.000
1718676104.639,-1.953,-41.992,-266.113,-19.531,0.000
1718676104.644,63.965,11.230,234.375,-52.734,0.000
1718676104.648,32.715,34.668,381.348,-132.324,0.000
1718676104.652,-62.012,-21.973,-57.129,-64.941,0.000
1718676104.655,-81.055,-67.871,-492.676,78.125,0.000
1718676104.659,-18.555,-46.875,-267.090,75.684,0.000
1718676104.663,53.223,4.883,227.539,-62.500,0.000
1718676104.667,35.156,20.020,333.008,-143.066,0.000
1718676104.671,-66.895,-33.203,-46.875,-81.055,0.000
1718676104.675,-97.168,-119.629,-720.703,57.129,0.000
1718676104.679,-25.879,-64.941,-468.262,93.262,0.000
1718676104.683,46.387,35.156,293.945,-4.883,0.000
1718676104.687,28.320,26.367,394.043,-110.352,0.000
1718676104.691,0.000,-28.320,66.895,0.000,0.000
1718676104.695,0.000,-62.500,-404.297,0.000,0.000
1718676104.699,0.000,-46.875,-376.953,0.000,0.000
1718676104.703,0.000,-5.371,151.367,0.000,0.000
1718676104.707,0.000,14.160,369.629,0.000,0.000
1718676104.711,0.000,-34.180,28.320,0.000,0.000
1718676104.714,0.000,-85.938,-548.340,0.000,0.000
1718676104.718,0.000,-74.219,-530.762,0.000,0.000
1718676104.722,0.000,-0.488,115.234,0.000,0.000
1718676104.726,0.000,41.504,424.805,0.000,0.000
1718676104.730,0.000,-14.648,148.926,0.000,0.000
1718676104.734,0.000,-96.191,-577.148,0.000,0.000
1718676104.736,-55.176,-74.219,-588.379,-77.637,0.000
1718676104.740,-107.422,11.719,72.266,55.176,0.000
1718676104.744,-54.688,32.227,376.465,101.562,0.000
1718676104.748,39.062,-26.855,83.008,11.230,0.000
1718676104.752,26.367,-64.941,-364.746,-114.746,0.000
1718676104.756,-56.641,-65.918,-511.230,-94.238,0.000
1718676104.760,-101.562,-20.508,-128.906,28.809,0.000
1718676104.764,-52.734,-15.137,178.223,105.469,0.000
1718676104.768,44.922,-6.836,264.648,27.344,0.000
1718676104.772,56.152,-21.973,-144.043,-127.441,0.000
1718676104.775,-23.438,-62.500,-501.465,-124.023,0.000
1718676104.779,-93.750,-23.926,-79.102,14.160,0.000
1718676104.783,52.734,36.621,433.594,93.750,0.000
1718676104.787,11.230,13.184,352.539,28.809,0.000
1718676104.791,-73.242,-62.500,-277.344,-122.070,0.000
1718676104.795,-83.496,-77.148,-507.324,-132.324,0.000
1718676104.799,-13.184,-29.297,-98.633,-11.719,0.000
1718676104.803,50.781,4.883,306.152,94.238,0.000
1718676104.807,17.090,-12.207,212.891,37.598,0.000
1718676104.811,-87.402,-50.293,-261.719,-128.418,0.000
1718676104.814,-101.074,-64.453,-492.188,-140.625,0.000
1718676104.818,-31.250,-30.273,-190.430,-6.836,0.000
1718676104.822,65.918,-9.766,227.051,102.539,0.000
1718676104.826,41.504,-16.602,269.531,62.988,0.000
1718676104.830,-83.008,-23.438,-6.836,-85.449,0.000
1718676104.834,-103.516,-62.500,-477.051,-148.926,0.000
1718676104.838,-26.855,-55.664,-440.918,-52.246,0.000
1718676104.842,64.453,15.137,231.934,69.336,0.000
1718676104.846,44.922,35.645,418.945,46.387,0.000
1718676104.849,-66.895,-34.668,-99.609,-83.008,0.000
1718676104.853,-113.770,-100.586,-645.508,-153.809,0.000
1718676104.857,-81.055,-50.781,-399.414,-79.590,0.000
1718676104.861,-10.254,28.809,301.270,48.828,0.000
1718676104.865,12.207,15.625,375.488,62.012,0.000
1718676104.869,-84.473,-56.152,-215.820,-58.105,0.000
1718676104.873,-142.090,-63.477,-508.301,-148.926,0.000
1718676104.877,-86.914,-42.969,-340.820,-85.938,0.000
1718676104.881,10.742,-7.324,138.184,64.453,0.000
1718676104.884,32.227,23.926,384.277,85.938,0.000
1718676104.888,-39.551,-4.883,158.203,-52.246,0.000
1718676104.892,-115.723,-64.453,-371.582,-151.367,0.000
1718676104.896,-97.168,-91.797,-593.750,-114.258,0.000
1718676104.900,3.906,-32.715,-74.707,41.016,0.000
1718676104.904,38.086,29.297,407.227,93.262,0.000
1718676104.908,-32.227,-8.301,234.863,-8.301,0.000
1718676104.912,-104.492,-76.172,-408.691,-132.324,0.000
1718676104.916,-82.520,-84.473,-532.715,-107.422,0.000
1718676104.920,7.324,-30.762,-14.648,32.715,0.000
1718676104.924,37.109,15.137,387.695,84.961,0.000
1718676104.928,-21.973,-15.625,226.562,13.184,0.000
1718676104.932,-101.074,-63.965,-299.805,-125.488,0.000
1718676104.936,-85.449,-68.848,-446.777,-135.742,0.000
1718676104.940,12.695,-34.668,-52.734,18.066,0.000
1718676104.943,44.434,-11.230,223.145,100.098,0.000
1718676104.947,-9.277,-13.184,244.629,-11.230,0.000
1718676104.951,-76.660,-48.340,-193.359,-139.160,0.000
1718676104.955,-80.078,-77.148,-505.859,-118.164,0.000
1718676104.959,-2.441,-57.129,-158.691,10.742,0.000
1718676104.963,52.734,4.395,322.754,86.914,0.000
1718676104.967,16.113,16.602,379.883,39.062,0.000
1718676104.971,0.000,-55.176,-163.086,-97.168,0.000
1718676104.975,0.000,-89.355,-500.977,-145.508,0.000
1718676104.979,0.000,-28.320,-93.262,-31.250,0.000
1718676104.983,0.000,29.785,402.832,75.684,0.000
1718676104.987,0.000,10.254,333.984,23.438,0.000
1718676104.991,0.000,-58.594,-198.730,-103.516,0.000
1718676104.995,0.000,-75.684,-477.051,-149.414,0.000
1718676104.998,0.000,-28.320,-190.430,-52.734,0.000
1718676105.002,0.000,-4.883,219.727,87.891,0.000
1718676105.006,0.000,-11.719,293.945,61.035,0.000
1718676105.010,0.000,-26.367,-18.555,-93.262,0.000
1718676105.014,0.000,-79.102,-555.664,-168.945,0.000
1718676105.018,-55.176,-75.684,-492.188,-80.078,0.000
1718676105.022,49.805,-2.441,207.031,48.828,0.000
1718676105.026,18.066,35.156,456.543,39.551,0.000
1718676105.030,-77.637,-19.531,78.613,-75.684,0.000
1718676105.034,-129.395,-86.914,-483.398,-163.574,0.000
1718676105.038,-75.195,-64.453,-397.949,-108.887,0.000
1718676105.042,5.371,14.160,257.324,20.020,0.000
1718676105.045,-21.973,20.508,424.316,19.531,0.000
1718676105.049,-108.887,-67.383,-196.289,-104.980,0.000
1718676105.053,-177.734,-76.172,-491.211,-206.543,0.000
1718676105.057,-153.320,-40.527,-271.484,-157.715,0.000
1718676105.061,-65.430,0.488,203.125,-34.180,0.000
1718676105.065,-66.406,35.156,460.449,-35.156,0.000
1718676105.069,-160.645,6.348,255.371,-167.969,0.000
1718676105.073,-253.418,-54.688,-307.129,-287.109,0.000
1718676105.077,-229.492,-69.336,-481.445,-263.672,0.000
1718676105.081,-140.137,-9.766,72.754,-137.207,0.000
1718676105.085,-125.977,20.508,395.508,-91.309,0.000
1718676105.089,-218.750,-13.672,226.074,-201.172,0.000
1718676105.092,-301.758,-77.148,-383.301,-328.613,0.000
1718676105.096,-277.344,-79.102,-505.859,-311.523,0.000
1718676105.100,-187.988,-9.766,63.965,-185.059,0.000
1718676105.104,-144.531,17.090,400.391,-125.977,0.000
1718676105.108,-197.754,-35.645,145.508,-194.336,0.000
1718676105.112,-292.969,-78.125,-354.980,-318.359,0.000
1718676105.116,-282.715,-62.500,-439.453,-322.266,0.000
1718676105.120,-179.688,-34.180,-86.914,-194.824,0.000
1718676105.124,-116.211,-7.812,292.480,-106.445,0.000
1718676105.128,-154.785,-14.648,320.312,-156.250,0.000
1718676105.131,-224.121,-77.637,-299.805,-265.137,0.000
1718676105.135,-221.191,-114.746,-670.898,-280.762,0.000
1718676105.139,-127.441,-63.965,-246.094,-154.297,0.000
1718676105.143,-51.758,22.461,349.121,-36.133,0.000
1718676105.147,-87.402,20.508,395.508,-81.543,0.000
1718676105.151,-174.316,-66.406,-205.078,-199.219,0.000
1718676105.155,-174.805,-117.188,-701.660,-213.379,0.000
1718676105.159,-93.262,-45.410,-230.957,-116.699,0.000
1718676105.163,-20.996,16.113,351.562,10.254,0.000
1718676105.167,-43.945,-2.930,331.055,-16.113,0.000
1718676105.171,-122.559,-50.781,-58.594,-147.461,0.000
1718676105.174,-150.879,-74.219,-463.867,-184.570,0.000
1718676105.178,-87.891,-64.941,-396.973,-94.238,0.000
1718676105.182,-9.277,-23.438,128.418,38.086,0.000
1718676105.186,-20.996,8.301,367.676,31.738,0.000
1718676105.190,-104.492,-18.066,2.441,-98.145,0.000
1718676105.194,-144.043,-81.543,-550.781,-165.039,0.000
1718676105.198,-89.844,-84.473,-540.527,-82.031,0.000
1718676105.202,-7.324,-15.625,114.258,35.645,0.000
1718676105.206,-19.531,29.297,427.734,19.043,0.000
1718676105.209,-112.793,-23.926,71.777,-102.539,0.000
1718676105.213,-163.574,-91.309,-593.750,-192.383,0.000
1718676105.217,-125.000,-52.246,-479.980,-145.996,0.000
1718676105.221,-49.805,24.902,238.770,-14.648,0.000
1718676105.225,-36.621,21.484,297.852,0.488,0.000
1718676105.229,-99.609,-51.270,-252.930,-116.699,0.000
1718676105.233,-166.504,-57.617,-531.250,-233.887,0.000
1718676105.237,-145.996,-14.160,-371.582,-200.195,0.000
1718676105.241,-70.801,19.531,114.258,-52.734,0.000
1718676105.245,-36.133,49.316,400.391,-6.836,0.000
1718676105.249,-105.957,28.320,168.457,-104.492,0.000
1718676105.252,-193.359,-24.902,-344.238,-229.004,0.000
1718676105.256,-164.062,-26.367,-532.715,-209.961,0.000
1718676105.260,-55.664,31.738,-68.359,-70.312,0.000
1718676105.264,-21.973,83.008,406.738,-6.348,0.000
1718676105.268,-74.219,59.082,275.879,-73.730,0.000
1718676105.272,-126.465,-23.438,-438.477,-158.203,0.000
1718676105.276,-104.980,-23.438,-579.590,-168.945,0.000
1718676105.280,-22.949,69.336,11.719,-64.941,0.000
1718676105.283,30.273,110.840,358.887,47.363,0.000
1718676105.287,1.953,72.266,242.188,-10.254,0.000
1718676105.291,-62.988,21.484,-227.539,-104.980,0.000
1718676105.295,-64.453,20.020,-506.836,-100.586,0.000
1718676105.299,0.000,69.336,-127.930,15.137,0.000
1718676105.303,0.000,88.867,249.512,130.859,0.000
1718676105.307,0.000,78.125,245.605,84.961,0.000
1718676105.311,0.000,54.199,-92.285,-49.316,0.000
1718676105.315,0.000,22.461,-439.453,-67.383,0.000
1718676105.319,0.000,25.879,-342.773,27.832,0.000
1718676105.323,0.000,85.938,205.078,132.324,0.000
1718676105.327,0.000,106.934,393.066,90.820,0.000
1718676105.331,0.000,41.992,-59.570,-34.180,0.000
1718676105.335,0.000,-5.859,-444.336,-42.969,0.000
1718676105.339,0.000,41.504,-213.867,46.875,0.000
1718676105.342,0.000,92.773,293.945,149.414,0.000
1718676105.347,92.773,73.730,297.852,147.949,0.000
1718676105.350,24.902,16.602,-116.211,32.715,0.000
1718676105.354,-7.812,3.418,-357.422,-34.180,0.000
1718676105.358,56.152,20.020,-250.977,52.246,0.000
1718676105.362,124.512,31.738,94.727,151.367,0.000
1718676105.366,98.633,31.738,219.238,117.676,0.000
1718676105.370,12.695,6.836,-47.852,40.039,0.000
1718676105.374,-20.020,-17.578,-365.723,-2.930,0.000
1718676105.378,26.367,-30.273,-444.824,57.129,0.000
1718676105.382,83.008,2.441,-88.379,148.438,0.000
1718676105.386,83.984,44.434,276.855,139.160,0.000
1718676105.390,22.949,-1.953,-37.109,72.266,0.000
1718676105.394,-14.648,-36.621,-431.641,25.879,0.000
1718676105.398,15.625,-21.973,-274.414,62.988,0.000
1718676105.402,56.641,9.277,123.047,137.695,0.000
1718676105.406,66.406,16.113,193.848,144.043,0.000
1718676105.410,22.461,-17.090,-118.652,94.238,0.000
1718676105.414,-10.742,-43.457,-389.648,54.688,0.000
1718676105.418,16.113,-30.762,-250.000,75.684,0.000
